avg_temp_c,temp_variance,humidity_change,shock_g,light_events,route_deviation_km,theft_zone_risk,weather_risk,carrier_score,device_uptime,transit_time_hr,declared_value_usd,cargo_type,packaging_type,claim
21.73,2.29,17.6,0.5,1,7.37,5.28,4.14,0.881,0.959,58.0,79792.36,fresh_produce,refrigerated,1
13.02,2.24,10.34,2.21,0,0.94,2.07,4.79,0.836,0.955,83.2,22389.07,pharma_cold_chain,insulated,1
18.98,5.02,9.63,1.78,1,1.77,1.55,6.43,0.729,0.987,59.7,60297.1,electronics_high_value,standard,0
14.12,4.19,5.34,1.2,0,4.76,2.24,1.93,0.855,0.997,85.0,51712.68,electronics_high_value,palletized,1
11.96,2.29,0.15,1.73,1,5.44,1.74,1.89,0.743,0.936,68.4,62023.98,general_merchandise,insulated,1
8.0,1.43,4.08,2.86,0,4.19,1.24,3.4,0.708,0.96,66.5,36478.29,pharma_cold_chain,refrigerated,0
10.9,2.86,0.8,1.55,3,4.69,1.6,1.82,0.82,0.929,79.2,52435.63,electronics_high_value,standard,0
16.28,9.58,6.74,2.79,1,1.69,2.45,0.28,0.608,0.963,74.9,24228.97,electronics_high_value,standard,0
21.17,6.54,4.49,1.13,0,3.74,2.89,3.94,0.852,0.947,67.4,52766.63,chemicals,palletized,0
12.38,3.57,15.92,1.37,1,0.16,2.48,5.26,0.696,0.965,85.3,93217.35,electronics_high_value,palletized,0
20.9,1.26,3.93,1.45,1,3.82,4.73,1.31,0.872,0.972,71.1,109393.9,general_merchandise,refrigerated,0
21.29,5.58,21.27,2.18,0,6.52,1.46,2.93,0.791,0.915,86.5,11485.47,electronics_high_value,standard,0
4.4,0.16,4.8,1.29,1,2.24,4.88,5.5,0.665,0.939,97.6,21969.52,pharma_cold_chain,insulated,0
6.16,0.22,10.26,1.15,1,6.25,2.44,1.45,0.775,0.978,36.7,68982.34,pharma_cold_chain,refrigerated,0
10.79,0.29,2.56,0.94,0,5.18,3.29,1.79,0.749,0.979,79.3,45150.75,pharma_cold_chain,insulated,0
15.47,1.81,9.51,0.96,0,1.87,3.57,2.96,0.395,0.939,133.1,34116.74,general_merchandise,refrigerated,0
14.06,3.3,2.43,0.74,2,3.84,0.31,2.18,0.691,0.97,8.0,71314.2,general_merchandise,refrigerated,0
16.97,2.99,1.53,2.64,0,2.57,2.79,4.84,0.686,0.946,54.1,67728.7,general_merchandise,refrigerated,0
21.06,6.12,21.59,2.93,1,1.83,1.21,8.43,0.566,0.956,52.8,32680.52,chemicals,standard,0
15.91,4.0,5.28,0.08,1,5.4,1.76,7.63,0.701,0.969,22.4,130153.45,fresh_produce,palletized,0
5.89,1.68,11.07,2.8,3,5.73,2.77,2.87,0.85,0.949,68.8,13534.4,pharma_cold_chain,insulated,0
8.76,4.22,0.29,2.26,1,1.11,2.76,2.82,0.851,0.951,52.1,45816.24,pharma_cold_chain,refrigerated,0
22.92,1.97,5.66,0.89,0,6.0,2.07,3.01,0.669,0.96,105.2,46264.52,fresh_produce,refrigerated,1
19.33,2.21,13.72,2.82,1,2.9,4.71,4.44,0.789,0.962,49.2,17991.28,chemicals,refrigerated,0
8.98,3.72,9.58,1.65,1,4.28,2.43,4.55,0.641,0.944,95.2,31902.33,pharma_cold_chain,refrigerated,0
1.29,3.21,12.75,1.38,0,0.15,3.61,4.58,0.52,0.958,37.8,16273.54,pharma_cold_chain,refrigerated,0
15.36,3.08,1.69,0.71,1,3.43,1.42,1.75,0.556,0.948,107.2,96260.15,fresh_produce,refrigerated,1
13.02,1.97,7.32,1.27,0,2.57,1.25,4.02,0.673,0.967,103.6,33655.05,fresh_produce,refrigerated,0
13.51,5.26,10.12,3.25,2,2.34,3.35,2.02,0.634,0.988,48.2,32730.66,electronics_high_value,palletized,0
17.04,4.29,13.84,2.51,2,2.96,5.97,2.31,0.727,0.97,86.1,34393.08,general_merchandise,palletized,1
11.81,6.03,8.9,1.85,0,4.17,3.49,6.59,0.794,0.988,53.6,27498.59,general_merchandise,palletized,0
13.49,3.26,7.66,1.77,0,0.12,3.66,5.43,1.0,0.973,114.8,52986.66,fresh_produce,refrigerated,0
16.96,3.29,5.61,1.79,3,2.51,2.59,4.82,0.421,0.979,85.5,42877.58,electronics_high_value,palletized,1
15.15,1.17,6.7,2.99,0,2.53,1.87,5.4,0.865,1.0,74.0,49746.96,general_merchandise,refrigerated,0
17.8,3.17,1.9,3.06,1,3.11,2.7,0.56,0.649,0.897,49.7,10804.04,fresh_produce,refrigerated,0
14.25,2.72,12.07,0.75,0,3.12,1.03,3.5,0.62,0.959,80.3,14372.42,electronics_high_value,palletized,0
15.82,3.55,6.14,0.74,2,3.68,4.14,1.08,0.637,0.945,74.3,84227.48,chemicals,refrigerated,0
13.78,1.8,9.28,2.39,0,0.85,2.99,7.06,0.989,0.963,63.7,97495.55,general_merchandise,refrigerated,0
14.16,4.11,4.73,1.0,0,3.5,4.56,5.34,0.847,0.956,48.6,52423.08,electronics_high_value,palletized,1
21.6,3.4,4.08,1.12,1,2.05,5.07,5.55,0.745,0.953,8.0,21373.68,general_merchandise,insulated,1
21.28,0.45,9.95,0.86,1,2.6,2.21,4.88,0.894,0.984,41.0,65048.63,general_merchandise,insulated,0
8.06,2.75,0.25,0.87,2,0.92,3.04,4.54,0.749,0.962,90.5,95641.9,pharma_cold_chain,insulated,0
13.09,4.58,12.31,1.46,0,0.02,2.17,4.16,0.774,0.964,32.0,19225.84,electronics_high_value,palletized,1
17.11,3.39,11.47,0.91,1,3.66,3.33,5.37,0.905,0.95,109.6,38415.26,general_merchandise,standard,0
16.51,3.98,3.85,1.76,0,1.28,2.93,4.66,0.714,0.989,35.5,23019.87,general_merchandise,standard,1
5.74,6.53,2.28,1.22,0,1.64,0.5,1.65,0.793,0.988,97.7,98613.13,pharma_cold_chain,insulated,0
16.04,3.83,13.25,2.88,0,2.52,4.48,1.42,0.718,0.968,36.8,47318.77,general_merchandise,insulated,1
16.89,7.47,7.31,2.64,2,3.12,2.48,2.57,0.616,0.97,32.2,92185.11,electronics_high_value,standard,1
14.39,2.85,13.25,0.33,0,0.83,5.84,4.43,0.547,0.975,83.7,35474.21,electronics_high_value,palletized,1
19.32,5.53,5.95,1.48,1,7.3,1.85,2.92,0.894,0.93,56.3,14487.61,general_merchandise,palletized,0
21.95,2.1,0.84,2.37,0,3.56,3.51,5.83,0.741,0.94,56.1,52081.34,general_merchandise,refrigerated,1
15.63,3.7,14.28,3.1,1,0.77,3.57,3.9,0.792,0.984,76.2,56042.04,fresh_produce,refrigerated,0
17.07,5.56,3.68,0.33,2,5.3,2.18,3.13,0.782,0.992,85.4,22172.71,general_merchandise,standard,1
14.08,2.38,4.09,2.06,0,0.49,2.33,5.17,0.836,1.0,48.9,15645.98,chemicals,insulated,1
13.62,1.01,5.88,1.27,2,1.8,0.53,1.09,0.867,0.965,104.4,67035.41,fresh_produce,refrigerated,0
14.06,6.23,3.84,2.8,1,0.89,3.19,3.63,0.772,0.992,137.9,177427.22,fresh_produce,palletized,1
11.84,1.84,14.8,1.95,0,0.42,2.35,3.86,0.988,0.99,91.0,82239.69,electronics_high_value,palletized,0
15.31,3.06,12.43,1.36,1,3.59,0.75,4.54,0.667,0.98,22.8,62251.21,chemicals,palletized,0
11.42,0.39,9.55,0.47,0,6.33,0.81,6.92,0.793,0.969,59.2,20759.42,general_merchandise,insulated,0
15.71,3.66,10.16,1.66,0,3.31,2.59,4.13,0.8,0.967,66.1,12332.61,electronics_high_value,standard,0
15.94,1.11,0.24,1.04,1,5.51,2.19,5.47,0.847,0.978,78.8,25323.87,chemicals,insulated,0
13.41,1.19,7.2,2.8,3,1.45,3.87,1.67,0.963,0.971,109.5,29202.61,chemicals,insulated,1
20.13,6.23,10.75,2.53,0,5.8,4.39,4.59,0.813,0.954,95.4,54700.21,general_merchandise,palletized,1
5.11,3.18,11.51,2.6,0,0.66,1.65,3.89,0.885,0.963,67.4,24880.36,pharma_cold_chain,insulated,1
21.65,0.57,12.6,1.52,0,2.4,5.55,1.98,0.766,0.924,75.3,20881.34,fresh_produce,refrigerated,1
7.85,1.61,12.66,0.36,0,2.19,1.03,3.24,0.861,1.0,40.1,8880.96,pharma_cold_chain,refrigerated,1
17.32,3.3,16.08,2.11,0,3.12,1.27,4.93,0.763,0.967,22.6,39507.17,general_merchandise,palletized,1
18.11,1.75,4.69,1.07,0,4.69,1.73,3.98,0.678,1.0,89.4,45010.59,fresh_produce,refrigerated,0
10.49,1.62,4.87,1.61,0,7.58,3.66,4.21,0.644,0.965,55.7,18692.47,general_merchandise,insulated,1
10.14,0.97,4.01,2.29,0,3.54,1.38,6.91,0.903,0.939,116.5,25217.61,pharma_cold_chain,refrigerated,1
14.07,0.11,7.05,2.91,1,3.29,1.47,4.21,0.808,0.933,66.1,86732.15,general_merchandise,insulated,0
17.8,1.35,8.27,2.4,0,4.82,0.69,3.69,0.681,0.935,81.8,40529.38,fresh_produce,refrigerated,0
19.8,1.46,13.63,0.38,1,2.57,2.03,3.75,0.673,0.973,66.8,44176.67,general_merchandise,standard,0
15.83,6.91,9.45,1.74,0,2.57,5.4,4.45,0.715,0.976,52.9,36594.68,general_merchandise,palletized,0
14.3,5.12,1.21,2.08,0,2.08,3.04,3.64,0.776,0.932,63.3,29850.96,general_merchandise,palletized,0
8.83,1.14,7.75,1.64,2,5.43,0.9,1.51,0.747,0.931,103.7,16004.53,pharma_cold_chain,refrigerated,0
4.01,1.64,10.15,1.44,0,3.17,0.68,1.75,0.905,1.0,39.8,38588.39,pharma_cold_chain,insulated,0
15.27,0.85,4.43,1.69,0,1.94,5.59,0.25,0.774,0.954,74.0,75726.18,general_merchandise,insulated,0
14.77,7.3,7.33,1.18,0,2.1,1.99,3.66,0.871,0.988,87.0,35654.96,electronics_high_value,standard,1
10.73,5.1,4.29,0.57,1,7.89,2.38,6.82,0.664,0.953,67.0,36793.93,general_merchandise,palletized,1
15.89,6.0,11.6,1.07,0,4.86,2.97,1.93,0.653,0.937,97.6,38358.98,electronics_high_value,palletized,1
15.52,1.05,5.89,0.88,0,1.11,2.94,5.48,0.917,0.962,124.0,24877.78,general_merchandise,refrigerated,0
18.22,2.05,13.23,1.8,1,0.62,2.23,4.46,0.643,0.982,37.5,9857.79,fresh_produce,refrigerated,1
12.4,4.0,17.56,1.31,1,1.95,1.33,7.82,0.882,0.929,129.7,21041.41,general_merchandise,refrigerated,0
17.87,2.97,9.33,1.24,1,1.78,2.52,2.67,0.538,0.976,72.0,66987.0,chemicals,palletized,0
15.66,1.17,6.5,1.29,2,1.69,4.28,8.04,0.676,0.987,85.2,61587.8,general_merchandise,insulated,0
2.54,4.17,15.39,1.74,2,4.04,3.31,4.33,0.743,0.975,25.1,40489.98,pharma_cold_chain,refrigerated,0
15.73,3.83,6.69,2.18,1,4.98,3.27,4.2,0.866,0.959,92.0,51212.27,general_merchandise,standard,0
0.65,0.63,2.33,1.59,0,1.81,4.46,1.74,0.8,0.965,70.4,60263.6,pharma_cold_chain,insulated,1
5.96,1.31,5.89,3.14,1,2.47,6.28,4.85,0.816,0.964,90.1,39895.88,pharma_cold_chain,insulated,0
13.32,1.06,7.09,0.51,0,1.28,0.8,2.28,0.825,0.982,79.3,70142.04,fresh_produce,refrigerated,0
21.08,4.86,13.16,1.03,2,4.36,2.83,4.05,0.622,0.949,93.2,167817.03,electronics_high_value,standard,0
19.66,6.19,11.76,2.31,1,1.68,3.51,1.23,0.789,0.951,45.6,63446.57,electronics_high_value,standard,0
17.62,0.57,7.36,1.0,3,3.73,1.39,7.36,0.773,0.95,85.5,37618.01,general_merchandise,insulated,1
10.35,1.54,12.5,1.65,4,4.05,1.78,5.74,0.62,0.921,56.4,66872.24,pharma_cold_chain,insulated,1
15.56,4.63,9.43,2.12,1,0.42,1.12,7.19,0.691,0.974,99.7,43516.46,general_merchandise,palletized,0
11.85,3.99,10.42,2.36,2,1.57,3.88,6.9,0.719,0.984,87.7,68567.74,fresh_produce,palletized,1
18.12,6.64,9.34,0.2,2,0.48,3.76,3.97,0.838,0.964,36.2,10035.87,fresh_produce,palletized,1
4.66,1.03,7.65,2.92,0,2.72,0.8,4.85,0.8,0.933,39.1,51953.17,pharma_cold_chain,insulated,0
14.07,1.31,3.45,1.04,1,0.39,3.32,4.84,0.638,0.937,44.9,21158.16,general_merchandise,insulated,0
11.03,2.2,0.87,0.18,1,2.38,1.82,4.51,0.568,0.939,68.3,26021.26,general_merchandise,refrigerated,0
17.21,0.79,9.2,3.03,1,5.04,2.36,4.13,0.806,0.979,56.7,28179.15,chemicals,insulated,0
13.22,2.27,13.53,2.72,0,3.54,1.55,4.58,0.707,0.987,59.4,26026.8,chemicals,insulated,1
12.67,2.71,9.16,2.78,1,3.19,2.41,0.91,0.584,0.986,74.8,24761.66,general_merchandise,palletized,0
21.63,1.51,5.34,1.32,0,3.38,1.98,3.75,0.689,0.956,63.2,35277.9,general_merchandise,insulated,0
19.71,3.63,3.86,0.98,0,5.36,2.24,4.33,0.628,0.951,75.0,65086.79,electronics_high_value,standard,1
17.69,3.19,12.55,1.86,0,2.57,4.86,4.24,0.892,0.917,81.8,161589.03,general_merchandise,standard,1
7.47,0.32,1.1,0.62,1,5.2,3.02,3.58,0.922,0.969,102.3,35813.72,pharma_cold_chain,insulated,0
7.4,2.12,2.46,0.7,1,0.04,0.62,0.97,0.703,0.934,69.9,48858.85,pharma_cold_chain,insulated,0
11.52,5.92,12.07,0.78,1,4.97,1.82,3.03,0.87,0.99,79.8,89853.36,electronics_high_value,standard,1
15.92,4.26,11.69,2.01,0,3.85,0.76,4.6,0.754,0.925,116.4,76420.41,general_merchandise,insulated,0
13.21,1.11,9.45,1.75,1,6.8,5.13,5.27,0.633,0.979,57.1,28620.0,fresh_produce,refrigerated,0
9.37,1.61,11.59,1.4,1,0.95,2.48,4.88,0.505,0.963,53.4,272811.78,pharma_cold_chain,insulated,1
3.13,3.11,10.7,3.07,2,5.71,1.93,3.49,0.776,0.985,78.4,19170.52,pharma_cold_chain,insulated,0
18.36,4.67,7.37,1.03,1,3.27,1.12,0.47,0.78,0.973,54.0,65200.57,general_merchandise,palletized,1
19.11,2.36,8.11,2.49,1,3.0,2.6,0.68,0.808,0.986,88.1,20958.83,fresh_produce,refrigerated,0
14.25,3.52,6.07,1.5,0,5.69,5.4,2.27,0.987,0.976,42.4,19792.04,fresh_produce,refrigerated,1
15.61,4.5,13.16,2.34,0,7.31,2.92,3.0,0.984,0.97,127.9,95540.62,electronics_high_value,standard,1
13.23,5.41,9.61,1.85,0,1.85,1.79,2.36,0.91,0.954,97.7,21124.42,fresh_produce,palletized,1
24.73,4.6,5.67,1.43,0,5.74,4.0,2.8,0.861,0.955,60.4,47826.92,general_merchandise,standard,0
25.4,3.25,11.97,1.43,0,4.45,1.9,7.4,0.674,0.951,21.2,15480.55,general_merchandise,standard,0
14.7,0.59,3.93,2.05,0,1.37,1.18,3.01,0.568,0.971,64.9,38929.76,fresh_produce,refrigerated,1
13.22,3.7,11.67,1.39,1,4.21,2.71,4.15,0.932,0.987,81.8,32624.96,general_merchandise,palletized,0
6.27,2.73,4.81,1.95,0,3.27,3.94,1.68,0.863,0.956,113.9,50509.48,pharma_cold_chain,insulated,0
5.7,2.59,4.22,1.97,1,2.02,2.38,3.35,0.626,0.974,86.6,72351.39,pharma_cold_chain,refrigerated,0
14.07,2.35,20.38,1.74,0,0.21,0.53,3.58,0.661,0.945,107.6,26549.66,pharma_cold_chain,refrigerated,0
4.05,2.85,13.2,0.43,0,0.91,0.88,3.87,0.622,0.931,107.1,45678.25,pharma_cold_chain,refrigerated,0
17.15,4.9,0.16,3.35,0,1.26,1.22,2.56,0.686,0.964,80.3,29839.0,electronics_high_value,palletized,0
15.47,2.53,5.01,1.26,1,1.25,2.52,8.92,0.704,0.986,40.9,24544.1,general_merchandise,refrigerated,1
9.66,2.54,12.34,1.42,0,6.66,1.58,8.93,0.903,0.916,100.2,16098.64,pharma_cold_chain,refrigerated,1
15.79,5.12,11.08,1.25,1,4.88,0.77,1.38,0.55,0.956,80.3,54161.87,electronics_high_value,standard,1
22.03,5.15,11.33,1.47,0,3.92,3.79,6.35,0.593,0.948,94.2,40497.85,electronics_high_value,palletized,0
11.71,2.83,8.95,1.6,0,2.18,2.31,3.83,0.941,0.95,61.1,68206.52,fresh_produce,refrigerated,1
21.51,2.88,13.62,1.44,1,4.31,5.47,6.43,0.801,0.983,46.9,40695.96,general_merchandise,standard,0
5.49,2.84,12.09,0.92,0,4.12,2.09,1.45,0.823,0.96,68.7,65257.21,pharma_cold_chain,refrigerated,0
13.42,0.69,9.96,0.68,0,3.49,2.94,4.9,0.991,0.953,46.7,22980.31,fresh_produce,refrigerated,1
16.33,3.5,10.52,1.52,0,0.22,1.48,3.08,0.644,0.975,68.3,18220.17,chemicals,refrigerated,1
11.92,1.67,7.69,2.73,0,1.15,2.79,6.94,0.666,0.951,47.7,49922.66,fresh_produce,refrigerated,1
8.32,2.24,11.72,0.25,2,8.03,3.51,1.67,0.69,0.946,82.7,76727.45,pharma_cold_chain,refrigerated,0
4.95,1.79,6.89,1.43,0,1.4,5.57,8.74,0.679,0.948,75.4,24069.08,pharma_cold_chain,refrigerated,1
3.28,0.29,3.2,2.28,1,2.2,2.71,7.27,0.85,0.994,91.7,34841.66,pharma_cold_chain,insulated,0
18.05,0.37,2.88,2.19,0,0.07,1.38,0.96,0.733,1.0,70.1,41120.13,general_merchandise,insulated,1
15.87,4.73,15.42,0.99,1,1.21,3.91,3.76,0.832,0.933,109.8,13037.78,electronics_high_value,standard,0
17.1,2.83,6.56,0.2,0,0.82,1.35,1.76,0.693,0.997,36.5,31232.88,electronics_high_value,palletized,1
14.16,2.87,9.28,1.39,0,6.94,2.63,6.65,0.968,0.983,70.8,13620.6,electronics_high_value,standard,1
10.25,6.66,11.98,1.13,2,2.33,1.69,1.94,0.528,0.993,87.1,24167.89,electronics_high_value,standard,1
7.61,2.86,7.42,1.5,0,4.78,4.06,4.61,0.788,0.985,37.9,19974.95,pharma_cold_chain,refrigerated,0
14.9,3.6,12.31,1.63,1,4.47,3.12,3.07,0.827,0.989,71.7,12492.77,electronics_high_value,standard,0
10.19,3.33,7.84,3.97,0,0.67,0.56,2.1,0.818,0.95,36.7,45768.22,pharma_cold_chain,insulated,0
17.05,4.17,2.29,1.83,0,0.12,4.87,3.41,0.799,1.0,103.3,53427.76,general_merchandise,palletized,0
15.57,6.02,1.02,1.99,1,1.47,6.28,2.03,0.953,0.96,39.0,35215.9,general_merchandise,standard,1
15.51,1.42,4.09,3.28,0,3.02,5.88,5.45,0.766,0.971,67.7,57770.27,fresh_produce,refrigerated,0
18.79,4.23,10.32,1.65,0,2.58,3.15,5.18,0.882,0.972,111.0,17370.1,electronics_high_value,standard,1
9.35,3.29,3.97,2.52,0,0.02,2.88,4.1,0.828,0.947,87.0,48108.14,electronics_high_value,standard,0
12.66,3.49,4.05,2.41,0,2.26,0.57,6.68,0.781,0.973,54.4,49386.62,fresh_produce,refrigerated,0
15.41,1.0,7.86,1.53,2,4.73,0.52,5.44,0.688,0.954,58.7,30456.73,general_merchandise,insulated,0
11.51,4.17,0.32,2.26,0,0.33,2.71,2.8,0.804,0.907,46.7,17891.04,electronics_high_value,palletized,0
3.57,1.5,15.97,1.36,1,4.92,1.85,6.87,0.853,0.974,43.8,38273.99,pharma_cold_chain,refrigerated,0
23.17,4.38,10.39,0.87,2,2.44,4.75,0.79,0.876,0.955,46.4,26004.71,electronics_high_value,standard,0
16.01,4.38,5.96,0.36,2,1.25,1.88,6.23,1.0,0.982,112.1,19224.26,fresh_produce,palletized,0
13.12,0.81,0.81,2.14,2,6.42,4.71,2.22,0.844,1.0,83.8,32888.47,electronics_high_value,palletized,1
13.63,3.62,18.98,0.92,3,0.5,0.62,0.55,0.763,0.964,41.9,77334.17,general_merchandise,standard,1
16.89,6.06,5.44,1.48,1,3.56,3.48,3.29,0.659,0.933,50.9,16096.91,general_merchandise,standard,0
17.06,2.59,11.3,2.69,2,3.87,3.98,4.74,0.731,0.992,90.0,66818.46,chemicals,refrigerated,0
4.2,0.57,7.98,1.42,1,2.82,0.94,5.26,0.803,0.971,67.0,18555.97,pharma_cold_chain,insulated,0
5.36,3.6,10.36,2.11,2,1.13,2.9,8.51,0.618,0.97,86.0,6103.46,pharma_cold_chain,insulated,0
20.33,6.74,10.48,1.12,1,7.67,2.33,1.68,0.725,0.992,101.2,27653.41,fresh_produce,palletized,0
5.83,0.02,6.06,0.48,0,2.4,2.18,4.0,0.921,0.987,17.2,91948.84,pharma_cold_chain,refrigerated,0
12.42,5.0,11.09,1.82,0,0.48,4.06,1.57,0.773,0.992,96.5,11134.78,electronics_high_value,standard,0
12.91,4.36,15.65,0.66,0,4.7,5.35,8.88,0.696,0.974,48.2,65865.55,general_merchandise,palletized,1
20.18,4.17,1.78,1.82,0,2.6,2.86,1.74,0.998,0.937,35.5,30078.2,electronics_high_value,standard,0
15.94,4.19,7.02,2.34,2,4.56,2.71,2.36,0.779,0.983,83.4,179311.46,fresh_produce,refrigerated,1
15.06,3.47,2.42,0.29,1,2.09,1.84,3.8,0.548,0.923,34.9,9982.26,fresh_produce,refrigerated,0
17.96,0.62,2.15,1.82,0,0.03,2.47,3.09,0.698,0.988,36.8,17846.08,fresh_produce,refrigerated,1
13.75,1.81,9.51,1.13,1,3.28,4.17,3.13,0.677,0.933,79.3,114256.79,general_merchandise,refrigerated,0
13.39,2.54,8.27,0.27,0,1.47,2.28,2.28,0.757,0.991,67.6,19411.45,general_merchandise,insulated,1
16.75,2.48,10.4,1.06,0,4.74,3.5,4.62,0.715,0.982,69.6,15850.44,general_merchandise,refrigerated,0
22.07,2.38,9.75,2.23,1,0.06,2.63,8.04,0.807,0.977,92.7,23498.27,general_merchandise,palletized,0
10.83,2.04,12.18,1.61,0,0.81,2.19,5.38,0.769,0.942,94.5,31492.33,pharma_cold_chain,insulated,1
13.86,0.93,10.55,0.9,1,6.82,7.06,3.08,0.748,0.967,71.1,28205.38,fresh_produce,refrigerated,1
16.53,4.89,3.36,3.3,0,0.87,1.51,2.54,0.618,0.951,93.4,47375.54,electronics_high_value,palletized,0
17.95,4.02,13.2,1.05,3,4.41,2.35,4.28,0.727,0.992,94.2,157257.12,fresh_produce,refrigerated,1
17.65,6.02,14.92,0.76,3,0.68,1.03,3.96,0.679,0.938,52.0,6505.16,electronics_high_value,palletized,1
20.27,4.52,1.65,0.73,1,2.23,4.68,2.46,0.879,0.972,36.9,15071.92,general_merchandise,palletized,0
8.05,4.52,7.29,0.56,1,4.53,1.73,3.28,0.751,0.969,101.1,22486.27,pharma_cold_chain,refrigerated,0
14.32,4.57,8.21,1.11,1,0.06,1.93,4.74,0.806,0.963,58.1,69457.01,electronics_high_value,standard,0
13.14,1.19,10.89,1.83,1,3.58,2.78,1.02,0.756,0.96,52.5,88105.22,pharma_cold_chain,insulated,1
8.31,6.77,14.89,1.4,3,9.59,3.79,2.02,0.687,0.94,82.3,32735.18,general_merchandise,palletized,1
14.06,0.78,14.85,1.05,0,2.96,3.6,2.0,0.588,0.936,73.1,36767.19,general_merchandise,palletized,0
9.76,2.94,3.34,1.84,0,2.12,1.27,2.04,0.723,0.99,83.3,74400.73,pharma_cold_chain,insulated,1
3.5,3.99,9.51,2.01,2,1.12,7.33,5.42,0.979,0.896,49.3,145752.18,pharma_cold_chain,insulated,0
13.88,5.78,16.94,1.6,0,5.06,5.75,1.61,0.67,0.977,68.5,39981.42,electronics_high_value,palletized,0
9.89,4.3,6.05,1.21,2,4.52,0.47,7.89,0.821,0.948,52.8,20616.78,general_merchandise,palletized,1
9.13,0.56,9.25,1.41,0,2.25,5.05,2.3,0.833,0.989,87.0,28292.5,fresh_produce,refrigerated,0
11.16,6.63,9.24,3.43,1,3.78,2.44,6.04,0.911,0.951,102.9,37953.24,fresh_produce,palletized,1
14.1,4.14,21.59,2.92,0,1.22,3.45,0.98,0.425,1.0,41.9,26843.82,fresh_produce,refrigerated,0
13.07,1.25,9.29,1.28,1,2.54,2.81,3.84,0.747,0.99,115.6,49578.73,general_merchandise,refrigerated,1
10.22,6.09,0.9,0.49,0,1.95,3.65,1.66,0.873,0.96,71.8,87488.5,general_merchandise,palletized,0
13.98,5.17,12.37,1.1,0,2.4,2.75,2.86,0.572,0.996,139.1,75095.91,general_merchandise,standard,1
6.21,1.82,1.16,2.39,1,2.55,5.58,2.03,0.796,0.989,43.6,20494.88,pharma_cold_chain,insulated,0
12.48,6.44,8.01,2.63,0,1.02,4.19,7.74,0.656,0.981,52.1,69832.8,general_merchandise,standard,1
17.09,4.16,13.7,2.28,2,2.67,2.72,6.62,0.789,0.949,72.7,31918.13,general_merchandise,palletized,0
9.85,2.79,6.92,1.55,1,3.72,2.07,1.61,0.781,0.981,68.1,92479.22,pharma_cold_chain,refrigerated,1
11.7,0.14,14.65,1.87,1,5.29,2.86,2.6,0.902,0.912,93.8,24764.94,pharma_cold_chain,refrigerated,0
18.48,2.49,1.57,1.77,2,3.18,6.0,2.57,0.827,1.0,97.8,18779.69,general_merchandise,refrigerated,1
9.55,1.62,6.12,0.36,0,0.04,1.26,5.46,0.841,0.98,84.7,78185.37,pharma_cold_chain,insulated,0
18.57,4.14,9.57,1.71,1,4.15,3.05,7.04,0.822,0.957,30.5,79033.86,general_merchandise,standard,1
17.83,5.45,10.24,0.16,0,4.38,3.15,3.55,0.878,0.911,107.5,28851.1,chemicals,standard,0
15.2,4.54,8.38,0.63,0,4.01,2.15,6.83,0.788,0.941,78.8,66188.07,general_merchandise,standard,1
19.65,6.18,15.54,2.01,0,3.11,4.17,3.23,0.841,0.974,90.7,51621.68,general_merchandise,standard,1
5.86,1.58,1.33,1.03,2,1.41,1.48,2.15,0.933,0.952,36.1,55176.66,pharma_cold_chain,insulated,0
5.2,5.06,7.64,3.4,1,7.33,1.19,5.29,0.673,0.977,85.4,32634.02,pharma_cold_chain,insulated,1
8.83,0.03,5.65,1.08,0,3.81,1.1,6.47,0.77,1.0,42.1,12399.99,pharma_cold_chain,insulated,0
8.55,0.16,9.56,0.73,1,2.88,2.52,3.82,0.739,0.983,98.9,39011.35,pharma_cold_chain,refrigerated,1
10.08,5.47,10.56,0.88,0,4.25,2.65,2.69,0.74,0.954,63.4,101230.25,pharma_cold_chain,refrigerated,1
